site, 1st layer, 2nd layer, 3rd layer, adsorption energy (eV), row id ads, row id slab
0,0,0,1,0,1,0,3,1,1,0,0,0,0,3,1,0,0,2,0,-1.254913,1,1
0,0,1,0,0,0,0,3,1,2,0,1,1,0,1,0,0,1,2,0,-0.577393,2,1
0,0,0,0,1,1,0,2,2,1,0,0,2,0,1,2,0,0,1,0,-1.322086,3,1
0,0,1,0,0,1,0,2,2,1,0,1,0,1,1,0,0,0,2,1,-0.472305,4,1
0,0,0,0,1,1,0,3,1,1,0,2,1,0,0,0,1,0,2,0,-1.446313,5,1
1,0,0,0,0,0,0,3,1,2,1,0,1,0,1,1,1,0,0,1,-0.273419,6,1
0,0,0,1,0,0,0,3,1,2,0,1,0,1,1,1,0,0,2,0,-1.250504,7,1
0,0,1,0,0,1,0,3,1,1,1,0,1,1,0,1,0,1,0,1,-0.477422,9,1
0,0,1,0,0,3,0,1,1,1,0,0,2,1,0,2,0,1,0,0,-0.551338,10,2
0,0,0,0,1,2,1,1,1,1,1,0,2,0,0,3,0,0,0,0,-1.184712,11,2
0,0,0,1,0,1,1,2,0,2,1,0,2,0,0,1,0,1,1,0,-0.943099,12,2
1,0,0,0,0,1,1,2,0,2,0,1,1,1,0,3,0,0,0,0,-0.224795,13,2
0,0,0,0,1,3,0,1,1,1,0,0,2,0,1,3,0,0,0,0,-1.341567,14,2
1,0,0,0,0,2,1,1,1,1,0,0,2,1,0,2,0,1,0,0,-0.189288,15,2
0,0,1,0,0,2,1,1,1,1,0,1,1,0,1,2,0,0,1,0,-0.535271,16,2
1,0,0,0,0,1,1,2,0,2,0,0,2,0,1,3,0,0,0,0,-0.213884,17,2
0,1,0,0,0,3,0,1,1,1,1,1,1,0,0,2,0,0,1,0,-0.376269,18,2
1,0,0,0,0,0,2,1,2,1,0,1,0,1,1,0,0,1,2,0,-0.273473,19,3
0,0,0,1,0,2,1,1,1,1,1,0,0,1,1,0,0,1,1,1,-1.177657,20,3
0,1,0,0,0,2,1,0,3,0,0,2,0,1,0,1,0,1,0,1,-0.401629,21,3
0,0,0,1,0,0,2,1,2,1,1,1,1,0,0,0,0,0,0,3,-1.089437,23,3
0,0,0,1,0,2,1,1,1,1,0,2,0,1,0,0,0,2,0,1,-1.216110,24,3
0,1,0,0,0,2,1,1,1,1,1,1,1,0,0,1,0,0,1,1,-0.354360,25,3
0,0,0,0,1,2,1,0,3,0,0,1,1,0,1,0,0,1,1,1,-1.383042,26,3
1,0,0,0,0,0,2,1,2,1,1,1,0,1,0,1,0,2,0,0,-0.200096,27,3
0,0,0,1,0,0,2,0,3,1,0,0,3,0,0,0,1,1,0,1,-1.001637,28,4
0,1,0,0,0,0,2,0,4,0,1,1,1,0,0,1,0,1,0,1,-0.377878,29,4
0,1,0,0,0,0,2,0,3,1,1,0,1,1,0,1,1,0,1,0,-0.396625,30,4
0,0,0,1,0,0,2,0,3,1,0,2,1,0,0,1,0,1,1,0,-1.247588,31,4
0,0,0,1,0,0,2,0,3,1,0,1,0,2,0,2,0,0,1,0,-1.327384,32,4
0,0,0,0,1,0,2,0,4,0,0,0,1,1,1,2,1,0,0,0,-1.539082,33,4
0,0,0,1,0,0,2,0,4,0,0,1,1,1,0,0,0,0,2,1,-1.242392,34,4
0,0,0,1,0,0,2,0,3,1,0,0,1,1,1,1,0,0,0,2,-1.210545,35,4
0,1,0,0,0,0,2,0,3,1,1,1,0,0,1,1,0,0,1,1,-0.419042,36,4
0,0,0,1,0,3,0,0,2,1,1,0,0,1,1,1,1,0,0,1,-1.366148,37,5
1,0,0,0,0,1,1,0,3,1,0,0,1,2,0,0,1,1,1,0,-0.227296,38,5
0,0,0,1,0,2,1,0,3,0,1,0,1,0,1,1,0,1,1,0,-1.313434,39,5
1,0,0,0,0,2,1,0,3,0,0,0,0,2,1,0,1,0,0,2,-0.253438,40,5
0,0,0,1,0,3,0,0,2,1,0,1,0,1,1,1,0,1,0,1,-1.323319,41,5
1,0,0,0,0,1,1,0,3,1,0,0,0,1,2,2,0,0,0,1,-0.277133,42,5
0,0,0,1,0,1,1,0,3,1,1,1,0,1,0,0,0,0,1,2,-1.332029,43,5
0,0,0,0,1,2,1,0,3,0,0,1,0,2,0,1,0,0,1,1,-1.635289,44,5
0,1,0,0,0,3,0,0,2,1,0,0,1,2,0,0,0,0,2,1,-0.447757,45,5
0,1,0,0,0,2,1,1,2,0,0,1,0,0,2,1,0,1,0,1,-0.430046,46,6
0,1,0,0,0,3,1,1,1,0,1,0,0,0,2,0,0,2,0,1,-0.402917,47,6
0,0,1,0,0,3,2,0,1,0,1,0,1,0,1,1,0,0,0,2,-0.513070,48,6
0,0,0,1,0,3,2,0,1,0,0,1,1,0,1,1,1,1,0,0,-1.149508,49,6
1,0,0,0,0,2,1,1,2,0,0,0,1,1,1,0,2,0,0,1,-0.248413,50,6
1,0,0,0,0,3,1,1,1,0,0,2,1,0,0,1,1,0,0,1,-0.208081,51,6
0,0,0,1,0,3,1,1,1,0,0,0,1,1,1,2,1,0,0,0,-1.186662,52,6
1,0,0,0,0,3,2,0,1,0,0,1,0,1,1,1,1,1,0,0,-0.204719,53,6
1,0,0,0,0,2,1,1,2,0,1,1,1,0,0,2,0,1,0,0,-0.225177,54,6
0,0,1,0,0,0,1,3,0,2,0,0,2,0,1,0,1,1,0,1,-0.558214,55,7
0,0,0,0,1,0,1,4,1,0,0,0,2,1,0,0,1,1,1,0,-1.332637,56,7
0,0,1,0,0,0,1,3,0,2,0,0,1,1,1,0,1,1,1,0,-0.503885,59,7
0,0,1,0,0,0,1,4,1,0,0,0,1,1,1,0,0,1,1,1,-0.539068,60,7
0,0,0,0,1,0,1,4,1,0,0,1,1,0,1,0,1,1,0,1,-1.396658,61,7
0,1,0,0,0,0,0,3,1,2,0,0,2,0,1,0,1,0,2,0,-0.465830,62,7
0,0,0,1,0,0,1,3,0,2,0,1,1,1,0,0,0,1,1,1,-1.162883,63,7
0,1,0,0,0,1,0,1,3,1,2,0,1,0,0,3,0,0,0,0,-0.291805,64,8
0,0,0,0,1,1,2,1,2,0,2,1,0,0,0,1,1,0,0,1,-1.400717,65,8
0,0,0,1,0,0,2,0,3,1,1,1,1,0,0,1,0,1,1,0,-1.103715,67,8
0,0,0,1,0,1,0,1,3,1,2,1,0,0,0,0,0,0,2,1,-1.161241,68,8
0,0,0,1,0,1,2,1,2,0,2,0,0,0,1,1,0,1,1,0,-1.128829,69,8
0,0,0,1,0,1,2,1,2,0,1,0,2,0,0,1,1,0,1,0,-0.943927,70,8
1,0,0,0,0,0,2,0,3,1,2,0,0,0,1,1,1,0,1,0,-0.189293,71,8
0,1,0,0,0,1,0,1,3,1,1,0,1,0,1,0,2,1,0,0,-0.426907,72,8
0,0,0,1,0,1,0,2,2,1,0,1,1,1,0,0,0,1,0,2,-1.211698,73,9
0,0,1,0,0,1,0,1,4,0,0,2,0,1,0,0,0,1,0,2,-0.655462,74,9
0,0,0,1,0,2,0,1,2,1,0,0,0,2,1,0,0,0,0,3,-1.324474,75,9
0,0,1,0,0,2,0,1,2,1,0,1,1,0,1,0,1,1,0,1,-0.591223,76,9
0,0,0,1,0,1,0,2,2,1,0,1,1,0,1,0,0,1,0,2,-1.311122,77,9
0,0,0,0,1,1,0,1,4,0,0,0,1,0,2,0,1,1,0,1,-1.562432,78,9
0,0,0,1,0,2,0,1,2,1,0,1,1,0,1,0,0,1,0,2,-1.287801,80,9
1,0,0,0,0,1,0,2,2,1,0,0,0,1,2,0,1,0,0,2,-0.339006,81,9
0,0,0,0,1,2,1,1,1,1,1,1,0,0,1,0,2,1,0,0,-1.529725,82,10
1,0,0,0,0,1,1,1,1,2,1,1,1,0,0,0,1,1,1,0,-0.208893,84,10
0,0,0,1,0,1,1,1,1,2,0,0,0,2,1,0,3,0,0,0,-1.248332,85,10
0,0,0,0,1,2,1,1,1,1,1,0,1,1,0,0,1,0,1,1,-1.367580,86,10
1,0,0,0,0,1,0,0,2,3,0,1,1,0,1,0,1,1,0,1,-0.248283,87,10
0,1,0,0,0,1,0,0,2,3,2,0,0,1,0,0,3,0,0,0,-0.358661,88,10
0,0,0,0,1,1,1,1,1,2,1,2,0,0,0,0,1,1,0,1,-1.414885,89,10
0,0,0,1,0,2,1,1,1,1,0,2,0,1,0,0,2,1,0,0,-1.244576,90,10
0,0,0,0,1,2,1,1,2,0,0,0,2,0,1,2,0,1,0,0,-1.430619,91,11
0,0,0,1,0,1,1,1,1,2,1,0,2,0,0,2,0,0,1,0,-1.056126,92,11
1,0,0,0,0,1,2,0,1,2,0,0,2,0,1,1,0,0,0,2,-0.205798,94,11
0,1,0,0,0,2,1,1,2,0,1,0,2,0,0,1,1,0,0,1,-0.278822,95,11
0,1,0,0,0,1,1,1,1,2,1,1,1,0,0,1,1,0,0,1,-0.334383,96,11
1,0,0,0,0,1,1,1,1,2,0,0,1,0,2,0,0,1,0,2,-0.250683,97,11
0,0,0,1,0,1,2,0,1,2,0,1,2,0,0,0,1,1,1,0,-1.047825,98,11
0,0,0,0,1,2,1,1,2,0,1,1,0,0,1,0,0,0,1,2,-1.462850,99,11
0,0,0,1,0,4,0,0,1,1,0,0,2,0,1,1,0,0,2,0,-1.252538,100,12
1,0,0,0,0,2,0,0,2,2,0,0,0,0,3,0,0,0,2,1,-0.307515,101,12
1,0,0,0,0,4,0,0,1,1,0,1,1,0,1,1,0,0,1,1,-0.253569,102,12
0,0,0,1,0,4,0,0,1,1,0,0,1,0,2,1,0,0,2,0,-1.380296,103,12
0,0,0,0,1,4,0,0,1,1,0,1,0,0,2,0,1,0,1,1,-1.617192,104,12
1,0,0,0,0,2,0,0,2,2,0,1,1,1,0,2,1,0,0,0,-0.318130,105,12
1,0,0,0,0,2,0,0,2,2,0,0,1,0,2,0,0,0,3,0,-0.239239,106,12
0,0,0,0,1,4,0,0,1,1,0,0,0,1,2,0,1,0,2,0,-1.558871,107,12
1,0,0,0,0,4,0,0,1,1,0,0,0,1,2,1,0,0,2,0,-0.236018,108,12
0,0,0,0,1,2,0,3,1,0,1,1,0,0,1,0,1,0,1,1,-1.509778,110,13
0,0,1,0,0,1,1,2,1,1,0,2,0,1,0,0,2,1,0,0,-0.363545,111,13
0,0,0,1,0,1,1,2,1,1,3,0,0,0,0,0,1,1,0,1,-1.178062,112,13
1,0,0,0,0,1,1,1,2,1,1,0,0,2,0,0,1,2,0,0,-0.206568,113,13
0,0,0,1,0,2,0,3,1,0,1,0,0,1,1,0,2,1,0,0,-1.191955,114,13
0,1,0,0,0,2,0,3,1,0,1,1,0,1,0,0,0,2,1,0,-0.408400,115,13
1,0,0,0,0,1,1,2,1,1,0,0,0,1,2,0,0,1,2,0,-0.208574,116,13
1,0,0,0,0,1,1,2,0,2,1,0,1,0,1,3,0,0,0,0,-0.292823,118,14
0,0,0,0,1,1,1,2,1,1,0,1,1,0,1,1,0,1,0,1,-1.527826,119,14
0,0,1,0,0,2,0,0,1,3,0,0,0,1,2,1,0,2,0,0,-0.577507,120,14
0,1,0,0,0,2,0,0,1,3,1,1,0,1,0,1,0,0,0,2,-0.427232,121,14
0,0,0,0,1,1,1,2,0,2,0,2,0,1,0,0,1,1,0,1,-1.462695,122,14
1,0,0,0,0,1,1,2,1,1,1,0,0,2,0,1,1,0,0,1,-0.272716,123,14
0,0,0,0,1,1,1,2,1,1,0,1,0,1,1,1,0,1,0,1,-1.521279,124,14
0,0,1,0,0,2,0,0,1,3,0,1,1,1,0,1,1,0,0,1,-0.578923,125,14
0,0,0,1,0,1,1,2,0,2,0,0,0,2,1,0,0,1,0,2,-1.218899,126,14
0,0,1,0,0,3,0,2,1,0,0,1,1,0,1,0,0,1,1,1,-0.624608,127,15
0,0,0,1,0,2,1,2,1,0,1,1,0,1,0,0,0,1,1,1,-1.097428,128,15
1,0,0,0,0,1,1,2,2,0,1,0,0,1,1,0,0,1,1,1,-0.247117,129,15
1,0,0,0,0,1,1,2,2,0,0,0,2,1,0,1,0,1,0,1,-0.221212,130,15
0,0,0,1,0,3,0,2,1,0,0,1,0,2,0,0,1,1,1,0,-1.139180,131,15
1,0,0,0,0,2,1,2,1,0,0,1,1,1,0,1,1,1,0,0,-0.267746,132,15
0,0,1,0,0,1,1,2,2,0,0,3,0,0,0,0,1,1,1,0,-0.634184,134,15
0,1,0,0,0,3,0,2,1,0,1,1,1,0,0,1,0,1,0,1,-0.405163,135,15
0,0,0,1,0,3,1,1,1,0,0,1,1,0,1,1,1,0,1,0,-1.066992,136,16
1,0,0,0,0,2,1,2,1,0,1,1,1,0,0,1,0,0,2,0,-0.246810,137,16
0,1,0,0,0,3,0,1,2,0,0,0,2,0,1,2,0,1,0,0,-0.438042,138,16
1,0,0,0,0,3,1,1,1,0,1,0,1,0,1,1,0,1,1,0,-0.228480,140,16
1,0,0,0,0,2,1,2,1,0,0,0,3,0,0,1,0,2,0,0,-0.213521,141,16
0,0,0,1,0,2,1,2,1,0,0,0,0,0,3,0,1,1,1,0,-1.159261,142,16
1,0,0,0,0,3,0,1,2,0,0,1,1,0,1,0,1,1,1,0,-0.282399,143,16
0,0,1,0,0,3,1,1,1,0,0,0,2,0,1,0,0,2,1,0,-0.544126,144,16
1,0,0,0,0,0,1,3,0,2,0,0,0,2,1,1,0,0,2,0,-0.301074,146,17
0,0,1,0,0,1,1,2,0,2,1,0,0,2,0,1,0,1,1,0,-0.583861,147,17
0,1,0,0,0,1,1,2,0,2,1,0,0,2,0,1,0,0,1,1,-0.410310,148,17
0,0,1,0,0,1,2,1,0,2,1,1,0,1,0,0,0,0,3,0,-0.453492,149,17
0,0,0,0,1,0,1,3,0,2,2,1,0,0,0,1,0,0,1,1,-1.456698,150,17
0,1,0,0,0,0,1,3,0,2,0,1,0,2,0,0,0,1,1,1,-0.467281,151,17
0,0,0,0,1,1,1,2,0,2,0,2,0,0,1,0,0,0,2,1,-1.405560,152,17
0,0,0,0,1,1,2,1,0,2,0,1,0,2,0,0,0,1,1,1,-1.384090,153,17
1,0,0,0,0,1,1,2,2,0,1,1,0,1,0,0,1,0,0,2,-0.274416,155,18
0,1,0,0,0,4,0,2,0,0,1,0,0,1,1,0,2,0,0,1,-0.320529,156,18
0,0,0,1,0,4,0,2,0,0,2,1,0,0,0,1,0,1,0,1,-1.077997,157,18
1,0,0,0,0,3,1,0,2,0,2,1,0,0,0,1,0,1,0,1,-0.208266,158,18
1,0,0,0,0,1,1,2,2,0,1,1,0,0,1,2,1,0,0,0,-0.261657,159,18
1,0,0,0,0,1,1,2,2,0,1,1,0,0,1,0,2,1,0,0,-0.230257,160,18
0,0,0,1,0,4,0,2,0,0,0,2,0,0,1,1,2,0,0,0,-1.128966,161,18
1,0,0,0,0,1,0,2,0,3,0,2,0,0,1,1,1,0,0,1,-0.326863,163,19
0,0,1,0,0,1,1,1,0,3,0,0,0,1,2,3,0,0,0,0,-0.466426,164,19
0,0,1,0,0,2,1,1,0,2,0,2,0,0,1,1,0,1,0,1,-0.571238,165,19
0,0,0,0,1,2,1,1,0,2,0,1,0,2,0,2,0,0,1,0,-1.433980,166,19
0,1,0,0,0,1,0,2,0,3,1,1,0,1,0,3,0,0,0,0,-0.442299,167,19
0,0,0,0,1,1,1,1,0,3,1,2,0,0,0,1,0,0,1,1,-1.414143,168,19
1,0,0,0,0,1,1,1,0,3,1,1,0,1,0,1,1,1,0,0,-0.266062,169,19
0,0,0,0,1,2,1,1,0,2,2,0,0,0,1,2,1,0,0,0,-1.457644,170,19
0,0,0,0,1,1,0,2,0,3,1,0,0,1,1,1,0,1,1,0,-1.458951,171,19
0,0,0,1,0,1,0,2,1,2,2,0,1,0,0,0,0,1,1,1,-1.175370,173,20
0,0,0,0,1,0,0,1,3,2,2,0,1,0,0,0,0,2,0,1,-1.418396,174,20
1,0,0,0,0,0,0,1,3,2,1,0,1,0,1,0,1,0,1,1,-0.202242,175,20
0,0,0,0,1,1,0,1,2,2,1,0,1,0,1,0,0,2,0,1,-1.403063,176,20
0,0,0,1,0,1,0,2,1,2,0,1,1,0,1,0,1,1,0,1,-1.170899,177,20
0,0,0,0,1,1,0,2,1,2,1,0,1,0,1,0,0,2,0,1,-1.398197,178,20
0,0,0,1,0,1,0,1,2,2,1,1,1,0,0,0,1,1,0,1,-1.249496,180,20
0,0,1,0,0,1,2,2,1,0,0,1,0,0,2,1,0,1,0,1,-0.606626,181,21
0,0,1,0,0,1,2,3,0,0,0,1,0,1,1,1,0,0,0,2,-0.629489,182,21
0,1,0,0,0,0,2,3,1,0,1,0,0,1,1,1,0,1,0,1,-0.434252,183,21
1,0,0,0,0,0,2,3,1,0,0,0,1,0,2,1,0,0,1,1,-0.308383,184,21
0,0,0,1,0,1,2,3,0,0,1,0,0,0,2,1,0,0,1,1,-1.081136,186,21
0,1,0,0,0,1,2,3,0,0,0,0,1,0,2,1,0,2,0,0,-0.470708,187,21
0,0,1,0,0,0,2,3,1,0,0,1,0,0,2,1,0,1,0,1,-0.592263,188,21
0,1,0,0,0,1,2,2,1,0,0,0,1,1,1,1,0,1,1,0,-0.394978,189,21
1,0,0,0,0,1,1,1,2,1,0,1,1,1,0,0,2,0,0,1,-0.218817,190,22
0,0,0,1,0,1,1,1,0,3,0,1,0,2,0,1,0,0,1,1,-1.255495,191,22
0,0,1,0,0,2,0,0,2,2,0,0,0,3,0,2,1,0,0,0,-0.551088,192,22
0,0,0,0,1,2,0,0,2,2,0,0,2,1,0,0,1,0,1,1,-1.313181,193,22
0,0,0,0,1,1,1,1,2,1,1,0,0,2,0,1,1,0,0,1,-1.561023,194,22
1,0,0,0,0,1,1,1,0,3,1,0,1,1,0,0,1,0,1,1,-0.219089,195,22
0,0,0,1,0,1,1,1,0,3,1,0,1,1,0,1,2,0,0,0,-1.186946,196,22
0,1,0,0,0,2,0,0,2,2,2,1,0,0,0,0,1,0,1,1,-0.356062,197,22
0,0,0,0,1,1,1,1,2,1,1,0,1,1,0,1,0,0,2,0,-1.449417,198,22
0,0,1,0,0,2,4,0,0,0,2,0,1,0,0,0,2,0,1,0,-0.553267,199,23
0,1,0,0,0,3,2,1,0,0,0,0,2,0,1,0,1,0,1,1,-0.348331,200,23
0,1,0,0,0,1,4,1,0,0,1,0,1,0,1,0,1,1,0,1,-0.401394,201,23
1,0,0,0,0,1,4,1,0,0,1,0,1,0,1,1,1,0,0,1,-0.255880,202,23
1,0,0,0,0,2,4,0,0,0,0,0,2,0,1,1,0,0,1,1,-0.203182,203,23
0,1,0,0,0,3,2,1,0,0,1,0,1,1,0,0,1,0,1,1,-0.365122,204,23
0,1,0,0,0,3,2,1,0,0,1,0,0,0,2,1,0,1,1,0,-0.421106,205,23
1,0,0,0,0,1,4,1,0,0,0,0,1,1,1,0,0,0,3,0,-0.204435,206,23
0,1,0,0,0,2,4,0,0,0,0,0,0,1,2,0,0,1,1,1,-0.409047,207,23
1,0,0,0,0,2,1,1,1,1,0,1,0,2,0,0,0,1,0,2,-0.213461,208,24
0,0,0,1,0,4,0,1,0,1,0,1,0,2,0,2,0,0,0,1,-1.191235,209,24
1,0,0,0,0,2,1,2,1,0,0,2,0,1,0,1,0,1,1,0,-0.246326,210,24
1,0,0,0,0,2,1,2,1,0,0,2,0,1,0,0,1,0,0,2,-0.273081,211,24
0,0,1,0,0,4,0,1,0,1,0,1,0,1,1,1,1,1,0,0,-0.535216,213,24
0,1,0,0,0,4,0,1,0,1,0,3,0,0,0,0,0,0,1,2,-0.406589,214,24
0,0,0,0,1,2,1,2,1,0,0,1,0,1,1,2,0,0,0,1,-1.417084,215,24
1,0,0,0,0,2,1,1,1,1,0,1,0,1,1,1,1,0,1,0,-0.192822,216,24
1,0,0,0,0,3,3,0,0,0,0,1,1,0,1,0,0,1,1,1,-0.209397,217,25
1,0,0,0,0,2,3,1,0,0,1,1,0,1,0,1,0,0,1,1,-0.206808,218,25
1,0,0,0,0,3,2,1,0,0,1,0,1,1,0,2,0,0,0,1,-0.246362,219,25
0,1,0,0,0,3,2,1,0,0,1,0,0,1,1,1,1,0,1,0,-0.440224,220,25
0,1,0,0,0,3,3,0,0,0,0,0,1,2,0,1,1,0,1,0,-0.331145,221,25
0,1,0,0,0,2,3,1,0,0,0,0,0,2,1,1,0,0,1,1,-0.386313,222,25
1,0,0,0,0,2,3,1,0,0,1,0,2,0,0,1,1,1,0,0,-0.183171,223,25
0,1,0,0,0,3,2,1,0,0,0,1,1,1,0,0,0,1,1,1,-0.403927,224,25
0,0,1,0,0,3,3,0,0,0,2,0,0,1,0,2,0,0,0,1,-0.603029,225,25
0,0,0,0,1,0,2,3,0,1,0,0,1,1,1,0,1,0,1,1,-1.297147,226,26
0,1,0,0,0,1,0,3,0,2,0,1,0,0,2,1,0,1,0,1,-0.408554,227,26
0,0,1,0,0,1,2,2,0,1,1,0,0,1,1,0,1,1,0,1,-0.445080,228,26
0,0,0,0,1,1,2,2,0,1,1,1,1,0,0,0,1,1,0,1,-1.335206,229,26
1,0,0,0,0,0,2,3,0,1,1,2,0,0,0,0,2,1,0,0,-0.199342,230,26
0,0,1,0,0,1,0,3,0,2,1,0,2,0,0,0,2,1,0,0,-0.404148,231,26
0,1,0,0,0,1,0,3,0,2,1,1,0,1,0,0,1,0,1,1,-0.440979,232,26
0,0,1,0,0,1,2,2,0,1,0,1,1,0,1,1,1,0,1,0,-0.505333,233,26
0,0,1,0,0,0,2,3,0,1,1,0,1,0,1,1,0,1,0,1,-0.448562,234,26
0,1,0,0,0,1,0,2,2,1,0,0,1,1,1,0,1,1,1,0,-0.347469,235,27
1,0,0,0,0,0,1,2,2,1,0,1,1,0,1,1,1,1,0,0,-0.249549,236,27
0,0,0,1,0,1,1,2,2,0,1,1,0,1,0,1,2,0,0,0,-1.147072,237,27
0,0,1,0,0,1,0,2,2,1,2,0,1,0,0,1,0,0,1,1,-0.578999,239,27
0,0,1,0,0,0,1,2,2,1,2,0,1,0,0,0,2,0,0,1,-0.547966,240,27
0,0,0,1,0,0,1,2,2,1,1,0,1,1,0,0,1,0,2,0,-1.170098,241,27
0,0,0,0,1,1,1,2,2,0,2,0,0,0,1,0,1,0,1,1,-1.404160,242,27
0,0,0,1,0,1,0,2,2,1,1,1,1,0,0,0,3,0,0,0,-1.189852,243,27
1,0,0,0,0,2,0,2,2,0,1,1,0,1,0,1,0,0,1,1,-0.233127,246,28
0,1,0,0,0,2,0,2,2,0,1,0,1,1,0,0,0,1,1,1,-0.391883,247,28
1,0,0,0,0,2,1,2,1,0,0,0,0,3,0,1,0,2,0,0,-0.248681,248,28
1,0,0,0,0,2,1,2,1,0,0,1,1,1,0,0,0,1,2,0,-0.245925,249,28
0,0,0,1,0,2,1,2,1,0,1,1,0,1,0,1,0,1,0,1,-1.165726,250,28
0,0,0,1,0,2,1,2,1,0,2,1,0,0,0,0,1,0,1,1,-1.077177,252,28
0,0,0,0,1,1,2,1,1,1,0,0,1,1,1,1,0,0,2,0,-1.482898,253,29
0,1,0,0,0,1,1,1,0,3,0,0,2,0,1,1,1,0,0,1,-0.379149,255,29
1,0,0,0,0,1,1,1,0,3,1,0,0,1,1,1,0,0,1,1,-0.267355,256,29
0,0,0,0,1,1,2,1,1,1,1,1,1,0,0,1,1,0,0,1,-1.414269,257,29
0,0,0,0,1,2,1,0,1,2,0,1,1,0,1,1,1,0,0,1,-1.470308,258,29
